est_diameter_min,relative_velocity,miss_distance,absolute_magnitude
0.3503926411,57678.415729537,45204271.910743006,19.4
0.063760979,76396.5459935399,30684449.897726446,23.1
0.0347180222,31818.6946427383,18384937.121328115,24.42
0.0167708462,39180.9658466239,30339040.80260009,26.0
0.0380675544,26432.2493013105,17554401.312238686,24.22
0.0160160338,51281.8173089942,53994141.70379702,26.1
0.058150704,65250.5149013184,67487154.78421436,23.3
0.0046190746,48223.672379033,166195.125365446,28.8
0.0319561887,61683.5459527524,71361979.48243913,24.6
0.8064082768,63222.6323512177,53829848.47599203,17.59
0.040230458,40845.9712291736,8321392.364595575,24.1
0.058150704,49783.7134185001,13026984.419492949,23.3
0.0182202771,29151.66284658,3252466.188351419,25.82
0.0088014652,50015.2964894935,23424458.93863656,27.4
0.1149621763,55959.8891867654,24975666.70387569,21.82
0.0080270317,68642.1996304619,49083708.06802903,27.6
0.0053034072,60333.8657141758,37578855.28752607,28.5
0.2210828104,66914.683359876,9768427.294025332,20.4
0.0069912523,15873.2485336688,37016032.33173536,27.9
0.0231502122,26198.3837020763,4895112.554952155,25.3
0.3195618867,98836.9307480599,68039441.77145801,19.6
0.1394938229,14506.8346989975,44191934.776891865,21.4
0.0366906138,19526.3860365603,11784767.374631202,24.3
0.0211132445,65505.6640432012,664085.379999042,25.5
0.0319561887,26899.0436926806,63041350.90472863,24.6
0.0146067964,38711.5684839353,54567352.63096202,26.3
0.0133215567,15273.9976728659,28293952.30483909,26.5
0.1394938229,46759.9817652386,21780852.84186061,21.4
0.0110803882,31306.1633272354,20145103.47561921,26.9
0.0253837029,39936.4009070188,68093429.74284805,25.1
0.0175612318,66261.2048845402,71176670.80569568,25.9
0.0101054342,22871.4660666927,29893828.086894702,27.1
0.0167708462,37097.93301444,929746.139475817,26.0
0.1677084622,85029.4697991185,51158069.33843929,21.0
0.0334622374,33619.8442893639,7398876.439774728,24.5
0.0074225815,19123.805829079,1003273.791776557,27.77
0.0033462237,74985.7023610931,64023742.03063616,29.5
0.0253837029,20840.6263291337,6986918.178666745,25.1
0.0054020049,61451.5174348381,30564611.36744789,28.46
0.219055911,75146.2578205049,67724606.54653567,20.42
0.3195618867,30653.8504629976,69221575.92851016,19.6
0.4116754573,61353.1552467398,47745871.05662068,19.05
0.0802703167,61803.1180035709,67647116.91432627,22.6
0.0242412481,47409.7108498934,50499823.25697933,25.2
0.0483676488,35103.7295734932,16934959.018363763,23.7
0.4836764882,42007.6437475273,57927659.70513652,18.7
0.0096506147,40879.4248771276,2173987.51279483,27.2
0.0305179233,9979.7014648254,20980197.51684776,24.7
1.6770846216,105641.7846821539,49682244.8075608,16.0
0.0278326768,23246.1129929985,5974883.681306609,24.9
0.1108038821,72283.4060699707,50798700.60783261,21.9
0.1394938229,73803.9710354411,33151372.913495604,21.4
0.0291443905,62895.3945351401,61385640.96396929,24.8
0.0358554334,36445.2492579214,3613521.395585769,24.35
0.0702352248,21275.9688129517,24758495.087042235,22.89
0.0555334912,64393.0232013569,16060313.080521876,23.4
0.5064714588,69875.6373078764,40210460.44068285,18.6
0.1092835959,52847.673412914,53333690.145819,21.93
0.0334622374,22738.6665578318,12414835.635131797,24.5
0.0069912523,29282.3864809788,942113.709544244,27.9
0.1160259082,132308.7361709476,72899004.24761826,21.8
0.0192555078,51228.6798947612,37264213.55248878,25.7
0.0319561887,18037.7857397065,41879988.1532624,24.6
0.4859090375,15687.201350802,35661492.89765895,18.69
0.0766575574,35522.0059472676,36800503.80814725,22.7
0.0530340723,50906.0423705555,9179060.81416584,23.5
0.0080270317,23644.3373572507,11981764.147917528,27.6
0.002914439,40154.4349346696,73085672.32020639,29.8
0.0048367649,77441.5462709099,71981933.25143158,28.7
0.1925550782,49316.6274765988,35732588.41770881,20.7
0.0483676488,53846.0352880002,51379891.83337276,23.7
0.0766575574,71803.3778991508,31388291.92894351,22.7
0.1925550782,80651.5382584048,74720647.906425,20.7
0.0066765941,25181.9398109745,58890015.95126407,28.0
0.0009216265,27610.419201551,24458482.52771225,32.3
0.0121494041,29378.6104552879,71500854.22199689,26.7
0.5426939457,72111.0541780933,35757349.348518446,18.45
0.0160160338,15506.4486501112,19869670.639198937,26.1
0.040230458,53724.5146112864,5121493.835536853,24.1
0.4411182,91439.3704562179,33371565.64435393,18.9
0.3471802221,103851.5686247905,38823832.77212421,19.42
0.0203495578,20830.5279238168,56589627.87242207,25.58
0.0153657929,22538.0129750806,21237110.436157767,26.19
0.0117099483,28735.1708528326,1469946.471531311,26.78
0.022108281,71218.9284776334,74054926.76347622,25.4
0.0366906138,20248.0219565949,42598804.96118602,24.3
0.0211132445,25727.5457008964,3089439.575792147,25.5
0.0732073989,65329.2730101848,17787014.61569078,22.8
0.2210828104,160130.8374403943,73686787.2443895,20.4
0.2016299194,66720.4638259212,35449565.52391706,20.6
0.2016299194,48612.6365252962,36096169.61489768,20.6
0.3841978911,80169.6815770874,54018695.08252183,19.2
0.0305179233,40729.2656993957,12046519.590558488,24.7
0.01034082,21925.0293702069,37359833.01040264,27.05
0.0840533402,12444.1845443405,37759878.748243146,22.5
0.0053034072,18057.5034078619,17711227.856035594,28.5
0.0655473256,34592.6834085085,45519299.11461193,23.04
0.0251509837,56657.7682934198,51427838.98293307,25.12
0.2315021222,43980.2514141314,20279652.26365061,20.3
0.1724070324,50186.5901212846,37292478.60396616,20.94
0.0242412481,18515.1777970674,8837038.270741176,25.2
0.046190746,17895.0665687237,22638345.498973843,23.8
0.0667659413,41734.0960548253,59548097.72938342,23.0
0.0173202827,27420.6941844821,30935508.24455487,25.93
0.5303407233,79083.4693385275,46652487.09256813,18.5
0.0055533491,34833.9800358074,39108773.390931055,28.4
0.0071540995,17094.5511608357,12773828.96484351,27.85
0.0152951935,17980.440483737,72338963.7374106,26.2
0.02658,13182.6701948972,50828239.72452962,25.0
0.4619074603,137552.6175028477,65475695.229398735,18.8
0.0116025908,19128.1362103625,46034454.07046776,26.8
0.1925550782,30888.1022034057,38657477.20304319,20.7
0.1332155667,47524.0033887804,61389919.13393597,21.5
0.0146067964,34433.2014318179,5313436.669182035,26.3
0.0134448195,28485.5396732884,50767664.48021029,26.48
0.0082900085,29117.7711911187,1849037.975881785,27.53
0.0921626549,95334.6623281369,63436941.78255821,22.3
0.1394938229,23224.1454182601,61098411.03399805,21.4
0.0421264611,18611.0372952904,4273866.215483544,24.0
0.049952241,84628.9806639203,69323923.849823,23.63
0.0160160338,62869.1204676118,61909172.9667113,26.1
0.0555334912,27649.9097019842,42885985.927774414,23.4
0.7187121332,44670.4141483804,71170285.40013218,17.84
1.0630531449,89517.045114427,37157994.891008206,16.99
0.1997813652,60245.4205551071,7402366.19904694,20.62
0.0506471459,90661.2146099878,9341979.02810851,23.6
0.0152951935,18641.161989014,3331657.227055897,26.2
0.0166937912,52344.8170968229,19743937.264692176,26.01
0.0054771543,39383.5568501826,765226.689771815,28.43
0.0036690614,18292.5571603882,59159476.66119649,29.3
0.1925550782,39325.783623026,31149787.01257721,20.7
0.0060891262,26972.9872745205,591190.407010106,28.2
0.0069912523,30062.6611036763,11086259.91369962,27.9
0.0384197891,68825.2658949558,70777753.52946794,24.2
0.0196134944,43496.8900599715,65528740.85388609,25.66
0.0211132445,27293.8806922116,5054666.103361507,25.5
0.0584191154,51330.0461854201,8189034.586968198,23.29
0.1529519353,52809.0598237777,41161904.92841388,21.2
0.1677084622,32665.7139267555,27014826.398692004,21.0
0.096506147,30315.3330256271,22486885.973240416,22.2
0.3602093458,85304.816657676,69733806.96407728,19.34
0.0076657557,50333.307979284,132714.673265836,27.7
0.012839703,21394.0095626822,34382380.44036038,26.58
0.0253837029,51058.7751331004,51505085.00997096,25.1
0.0116025908,10104.8999622168,6067235.203669875,26.8
0.1677084622,103849.4339778089,53008309.66232185,21.0
0.058150704,58307.4100263319,19072918.80132756,23.3
0.0305179233,48127.5194362783,19896522.409678847,24.7
0.0239086457,31542.4022286227,1711559.867078557,25.23
0.2446554962,75171.9276723776,54968585.95149355,20.18
0.0099209892,30153.804358615,13517328.763086516,27.14
0.0074912618,13009.2888739674,24774269.74859992,27.75
0.204434871,82688.732009262,31888474.99533166,20.57
0.0053034072,27666.7158247548,67277122.71076688,28.5
0.4212646106,75226.6877879556,526974.35444922,19.0
0.0689532874,37542.5113860256,8771938.274286034,22.93
0.1394938229,112225.8361744285,23631674.35346812,21.4
0.0350392641,77022.6424450002,56845683.22194231,24.4
0.0483676488,65759.6240333248,8274022.498255815,23.7
0.1925550782,26811.6439880184,15574352.837146744,20.7
0.0699125232,21006.5137994062,13563557.302396685,22.9
0.0253837029,25984.9370164263,8751766.258138642,25.1
0.0334622374,61725.1687170271,5746140.250354611,24.5
0.0702352248,10203.7901747081,38819219.03917532,22.89
0.0494942761,17613.4733902868,47781041.3812196,23.65
0.0096506147,85155.4135782047,50744543.84516584,27.2
0.2658,59683.6920300656,62306538.74846949,20.0
0.0802703167,62477.1503314927,18732371.831453428,22.6
0.0802703167,10447.4181243007,24120374.94558569,22.6
0.0096506147,52742.9349341586,51145950.28035251,27.2
0.1058168859,39110.5188840197,18943006.874075748,22.0
0.0152951935,26317.2274149252,48679452.900443085,26.2
0.1058168859,55102.32016222,46619722.60091456,22.0
0.1332155667,43821.8229609932,2771685.442109723,21.5
0.010012787,48516.8184553558,2515367.398729762,27.12
0.096506147,103147.2306961988,52898756.58399727,22.2
0.0183888672,30345.1462847567,63092063.72995077,25.8
0.1010543415,87766.1447932231,70311640.42054592,22.1
0.1460679643,13158.9680263039,70115244.95589806,21.3
0.0291443905,67173.0452861069,21575642.277843643,24.8
0.0062309602,17749.711533953,3957098.949029936,28.15
0.0080270317,30146.3908888296,1400044.892081927,27.6
0.0175612318,40587.8303027358,7915787.13607203,25.9
0.1139081967,51784.6512243964,43123076.23172221,21.84
0.0318093633,40006.1841325877,12374783.22892479,24.61
0.0695913044,49583.7263293715,15557987.08448512,22.91
0.0146067964,23150.69198895,62502021.740909286,26.3
0.0732073989,122353.5186410346,69404293.88430072,22.8
0.096506147,40290.1574563728,49683831.86144405,22.2
0.1414343753,49241.8672124666,8776849.946352808,21.37
0.0699125232,42177.7166906081,70111724.48418313,22.9
0.160160338,43536.7497795984,37108100.62045135,21.1
0.1460679643,41429.2338850154,41845551.24718095,21.3
0.0046403953,36583.960672354,39886547.69180784,28.79
0.0242412481,52774.3933314034,44841635.48394234,25.2
0.2914439045,45209.017432652,53564635.52277932,19.8
0.0366906138,22371.6225936804,33002583.38062637,24.3
0.0133215567,74928.332441047,44692172.08746768,26.5
0.4926687055,27042.3508302928,66428108.30349888,18.66
0.0139493823,26602.7606867822,17431934.3773038,26.4
0.0453476699,21811.5150977238,32704020.364817526,23.84
0.0058150704,48107.0064154151,62939243.35727331,28.3
0.004411182,30154.9638952674,673136.978640836,28.9
0.0146067964,68193.9715439812,73441116.20109574,26.3
0.0113384836,25471.3595345348,35497552.002757385,26.85
0.1108038821,48278.2970687252,42211150.51963612,21.9
0.2315021222,73793.4711048691,51849943.28573997,20.3
0.0732073989,30967.5951189126,70536929.4272426,22.8
0.3618719966,93786.0511955522,64468991.24822181,19.33
0.0421264611,27124.3622756626,6524483.756166961,24.0
0.0279611466,51118.3789805682,13591944.844610011,24.89
0.1394938229,77752.2849292548,51708190.80675596,21.4
0.0319561887,35395.2606551545,23537354.841205426,24.6
0.04411182,40987.785755916,31909098.03409732,23.9
0.0253837029,66470.4542892049,36870958.61547968,25.1
0.0802703167,32550.1923594634,48156243.625186026,22.6
0.0101054342,26993.0123215571,42682924.30724043,27.1
0.0096506147,45944.035243619,47920765.11860918,27.2
0.046190746,26861.3513980746,69099025.12900937,23.8
0.0802703167,11538.9994825127,42100888.5119654,22.6
0.1623883902,44214.8695741123,23975420.78794773,21.07
0.0253837029,54888.838894058,63333650.69155439,25.1
0.0384197891,64921.8089404433,37358795.27989801,24.2
0.0059505208,29188.3287819334,19508684.74065776,28.25
0.1139081967,60710.9816017685,44750638.86948766,21.84
0.0110803882,22430.4074969768,39642989.209795065,26.9
0.0530340723,42352.2188686519,56918589.63916829,23.5
0.0231502122,54783.8995219009,59387201.899125695,25.3
0.046190746,52883.2460529248,39117024.20713453,23.8
0.0614546821,28126.0169525444,39087672.76096542,23.18
0.0295498293,19668.1146028344,44459758.04837842,24.77
0.2783267681,86556.2121459302,45707207.74249682,19.9
0.040230458,54449.0807692655,20903301.877940983,24.1
0.0148099972,27733.7603470539,53572287.2443928,26.27
0.0384197891,22182.6618351756,42326871.00950803,24.2
0.0050647146,15582.5103023687,1317131.648934831,28.6
0.0260948603,96303.4671640237,74562432.06216918,25.04
0.0120935826,50542.3123414938,44365884.48736621,26.71
0.0506471459,19656.9124451454,44002157.35745514,23.6
0.096506147,20173.874679973,53085662.247922525,22.2
0.0278326768,88579.5324833498,4864121.33661041,24.9
0.02658,21507.2462174823,51699789.86908994,25.0
0.0766575574,62513.8952237366,21542083.885253765,22.7
0.1108038821,17955.9973899366,4354566.741575683,21.9
0.0160160338,37045.4481131195,19072017.728477187,26.1
0.0016770846,77566.056940332,66566785.543948665,31.0
0.2325706875,46197.3474808106,32895460.20554441,20.29
0.0802703167,99599.2160121752,68038863.48593174,22.6
0.0211132445,25185.878683223,23884810.79422828,25.5
0.022108281,36424.8653447275,64558132.17589807,25.4
0.0146067964,32740.1987007138,2794564.95530731,26.3
0.0334622374,30199.2527672482,16553391.81886266,24.5
0.0560473362,9314.6525929578,40477804.02659926,23.38
0.0608912622,67135.1612244948,47988317.338309154,23.2
0.2315021222,104935.6588303112,37649523.04742645,20.3
0.0658498783,25445.4687799567,32821170.3820156,23.03
0.0133215567,37802.837414084,45994993.33879639,26.5
0.0231502122,49970.0146872607,27738189.02213154,25.3
0.1925550782,88909.9932384252,42391917.4648855,20.7
0.0152951935,20646.8861345495,58412267.76328429,26.2
0.0366906138,66262.3770114875,69084148.59322402,24.3
0.1805323255,41659.4727672426,62568179.6635815,20.84
0.0483676488,80822.2844086333,61401128.90624933,23.7
0.0421264611,45094.2178388213,19451221.176913783,24.0
0.6089126221,88609.6760369224,60734116.539205216,18.2
0.0253837029,29937.0198613943,1721392.576038769,25.1
0.1677084622,55383.9698642198,59546108.227310285,21.0
0.04411182,82675.4047502425,42378690.70937032,23.9
0.1756123185,61016.6902277171,66234610.72911036,20.9
0.0530340723,47226.0593765844,45026990.50610591,23.5
0.0921626549,39614.0594484139,8400422.435991934,22.3
0.0066765941,43131.2439213691,2446702.903906556,28.0
0.008405334,23775.1132219624,73195061.24478818,27.5
0.5451989071,23686.3459456729,23349760.65308349,18.44
0.0175612318,33121.0220146908,39120486.42543887,25.9
0.0608912622,85194.4213766293,69007341.2768997,23.2
0.1260535197,10969.0239670502,48733274.65363978,21.62
0.3585543342,42229.0861197584,49801079.476292506,19.35
0.0366906138,33899.4033067419,67247921.37110053,24.3
0.1756123185,32825.1963887711,44604794.90371893,20.9
0.67383719,41213.8886892318,52633856.52968944,17.98
0.046190746,62049.6035788082,62844379.93707488,23.8
0.0699125232,51756.6775680356,3745922.511716085,22.9
0.3585543342,67179.5286873088,49312796.95038243,19.35
0.0127219879,45251.7529541414,39839093.97586194,26.6
0.1123453177,26085.8062194008,4916820.731787429,21.87
0.3737274319,31071.41932427,29634268.796224173,19.26
0.0035039264,42883.2899430365,59538.710597679,29.4
0.0319561887,54792.8832702125,52695089.07712999,24.6
0.0921626549,30370.4056601947,56282457.56364533,22.3
0.0058688766,33684.055073578,32144931.19234457,28.28
0.3635423218,66219.7583735161,17819995.425864376,19.32
0.0555334912,39571.0804234037,11814379.255732186,23.4
0.1838886721,64503.8484961057,71298570.36078903,20.8
0.0589596608,20522.6046380479,10025476.152919816,23.27
0.4451998164,55681.6117304326,55032499.06836768,18.88
0.0110803882,18517.6040351291,1006836.45009082,26.9
0.022108281,42192.3092170194,2145743.674295422,25.4
0.2121069879,37397.2678965677,46826943.71542497,20.49
0.4619074603,108060.9081021803,31459429.889909085,18.8
0.0253837029,70051.8572373913,38688537.056887686,25.1
0.1272198785,87031.625640471,69843120.25197603,21.6
0.0133215567,52645.072548132,18630248.247106448,26.5
0.0146067964,67073.4647065091,57602756.09476956,26.3
0.0223128464,27822.3126904338,7202045.435888148,25.38
0.2016299194,114991.9552305108,10306590.746362269,20.6
0.0139493823,34999.5972651193,4804993.945356296,26.4
0.0050647146,26181.1313805407,70303493.87405784,28.6
0.0291443905,32991.3977304975,14264583.55762524,24.8
0.0160160338,62923.7851554103,64630902.36930364,26.1
0.4060270583,61623.0892419001,61306900.63372754,19.08
0.2550086879,111733.4907346504,64657827.68209644,20.09
0.0732073989,43716.6593994305,29706902.99020613,22.8
0.0183888672,22408.5212202748,4493315.474847543,25.8
0.0282198679,20841.3435336935,4879107.467795317,24.87
0.0167708462,42642.6850757707,20089072.35635985,26.0
0.0506471459,74011.5224731076,70745980.7220946,23.6
0.1010543415,32642.0525612765,46215524.370277934,22.1
0.0421264611,20178.5205858514,51829367.07110763,24.0
0.0655473256,101613.3708225654,73454203.6510744,23.04
0.0101054342,28335.4381206656,20983736.65837685,27.1
0.1501602479,90754.5888883688,72286103.97331694,21.24
0.0813869881,30647.3408892824,73651934.60582733,22.57
0.0695913044,70324.0114111344,2396715.822831146,22.91
0.0421264611,50799.79447488,2851097.661264996,24.0
0.0278326768,35069.999413904,6908239.722104035,24.9
0.2658,10336.6937043839,66390891.76427432,20.0
0.0152951935,30535.6043474992,27287765.84253363,26.2
0.0305179233,25355.4243273024,9278247.926962804,24.7
0.0384197891,78256.3803473322,63123351.72054702,24.2
0.3503926411,38722.8008817551,15632909.991239993,19.4
0.0258556212,37798.1969027033,5628936.018888458,25.06
0.0116025908,34218.0479376201,62830648.51314523,26.8
0.0278326768,22717.4014485413,16348730.787661346,24.9
0.0253837029,52808.3185821437,7474322.998913745,25.1
0.008405334,56498.5012346568,53510443.64949245,27.5
0.2016299194,63402.0834349123,36303308.929292776,20.6
0.0183888672,32927.498680753,11647604.259103049,25.8
0.1010543415,42801.1748518565,60144602.78024272,22.1
0.0144063837,32470.7869148168,1644818.422954627,26.33
0.0766575574,51173.1492286828,61769581.4738388,22.7
0.0291443905,24865.3813590002,67586839.42960738,24.8
0.014878357,49104.1917743263,72720501.19685514,26.26
0.4995224099,83551.2244424507,38786694.87649991,18.63
0.229379698,72657.3091031716,64638378.55277646,20.32
0.1010543415,52809.3523071709,39723696.94650454,22.1
0.0791689667,26051.4410664304,59942770.49516523,22.63
0.0183888672,51510.5234561599,42068795.19115557,25.8
0.4726666672,72361.2362979985,70983207.27978238,18.75
0.0058150704,49208.9504292695,50402024.906088926,28.3
1.5651464359,70774.3199888669,37196705.13504515,16.15
0.2016299194,35970.2974943116,52691743.03653148,20.6
0.229379698,43962.9968226326,53283384.196883686,20.32
0.0350392641,19232.0719131706,67213010.97280073,24.4
0.3195618867,105780.7900250734,74573622.82059325,19.6
0.0146067964,32428.2989003616,3105126.468279495,26.3
0.0138852907,21531.4303215791,9291816.812806692,26.41
0.0127219879,88932.3692562094,50192506.71628467,26.6
0.1677084622,66227.1279083726,42624793.955870286,21.0
0.1756123185,74568.5120644884,62489524.933240965,20.9
0.1943367684,51337.0295993851,42207428.21047498,20.68
0.0253837029,84445.0993271848,71405816.08644608,25.1
0.0947447113,27539.487774975,47483485.32363352,22.24
0.0171062564,52652.9565014602,9743748.686923552,25.957
0.0088014652,28748.8332603214,45889296.624284245,27.4
0.1272198785,56298.8716919215,12231611.006315326,21.6
0.1529519353,79590.0598831562,74685212.0904862,21.2
0.063760979,71747.3499868674,46242977.41947673,23.1
0.1805323255,45071.0785297145,58713821.13579592,20.84
0.2315021222,59479.3677609767,40440395.46354876,20.3
0.0608912622,60571.9217617924,21329794.484666474,23.2
0.0555334912,32492.305174704,15227446.850773372,23.4
0.152249185,39472.1285157745,3785318.048635708,21.21
0.0530340723,35126.9576666461,56003575.40425711,23.5
0.0545198907,47584.139576517,13583256.843591254,23.44
0.0201629919,35479.5161436487,2291944.595541758,25.6
0.4661814374,46913.3851648795,13020351.833368842,18.78
0.1838886721,81805.8702940186,51966976.22764497,20.8
0.1123453177,53099.7393363041,49028906.62830128,21.87
0.0766575574,47948.7295738213,43326705.66593159,22.7
0.0608912622,37917.7120824545,45222004.12026879,23.2
0.0973991073,90669.4544020745,68499627.97732829,22.18
0.0278326768,25307.0068138716,51294590.03583431,24.9
0.0025383703,92387.0776804218,73396680.98121199,30.1
0.0319561887,52398.764353247,19538590.3422167,24.6
0.04411182,56694.7684261321,29201579.232372016,23.9
0.1108038821,31248.1620394343,23663726.5199039,21.9
0.0121494041,27090.6975747459,5339938.664882098,26.7
0.1594244681,59807.9242130713,44467796.67496309,21.11
0.586887658,89116.1849810912,46851348.46866593,18.28
0.0319561887,74703.99220578,71426646.51273891,24.6
0.0350392641,31340.4681545712,19899331.812798087,24.4
0.046190746,39648.2536899803,66011481.58654117,23.8
0.0105816886,43786.5710258203,52255937.438805945,27.0
0.1394938229,21110.5208125526,7496330.655724972,21.4
0.0133215567,42633.8049974083,50852181.12828783,26.5
0.0802703167,36997.6458706445,4215285.514685558,22.6
0.0175612318,26382.0398548887,2414857.631324981,25.9
0.8405334021,146154.6848723778,43010029.78881676,17.5
0.1160259082,38103.429834698,28889510.13190512,21.8
0.0211132445,35053.6141605072,34645862.80053358,25.5
0.0552783379,10956.6679362295,50137264.48643297,23.41
0.02658,22136.3260552886,8237670.111127306,25.0
0.2111324448,12217.8739000667,59339664.10917688,20.5
0.046190746,29850.1486090793,25107567.96864298,23.8
0.2016299194,42207.5596239551,44824865.11392173,20.6
0.0096506147,24862.7157082367,34776353.52194442,27.2
0.1515496636,59474.8742705791,45594264.28276508,21.22
0.2368944994,8058.4874111292,52290450.968916416,20.25
0.0201629919,41548.3865812321,15959090.25486974,25.6
0.0821400526,25337.7829265858,19645755.808616504,22.55
0.2315021222,75467.7226052122,74491985.78191534,20.3
0.0058150704,26298.6697987898,25829646.159730483,28.3
0.0350392641,27048.7604585868,15369767.427668711,24.4
0.0242412481,94642.6950436003,998396.976013492,25.2
0.0021804944,21367.2542627359,62222555.17744191,30.43
0.0197040262,2644.5012092952,22240721.27193544,25.65
0.0608912622,64019.4407543138,10225874.796729732,23.2
0.1979497587,62417.498240479,53051397.70850689,20.64
0.0175612318,15955.6837406785,3983788.450700257,25.9
0.0027450798,6869.7849342185,10711468.959157186,29.93
0.5451989071,60539.1346103904,60848313.27005269,18.44
0.2424124811,44357.5974823898,3241033.799447723,20.2
0.058150704,26511.5229669129,12772055.900968697,23.3
0.0231502122,15488.9843761464,12981232.633634685,25.3
0.0530340723,43357.9587341954,46106417.37784191,23.5
0.0096506147,32929.4084377961,2921814.534146093,27.2
0.1480999721,79197.0390680965,41110273.497471005,21.27
0.0133215567,43904.9425931946,45693197.19886133,26.5
0.1677084622,44408.5923260333,74342955.7405505,21.0
0.1108038821,52390.4839553563,63780961.248110354,21.9
0.0073207399,29363.397652336,62020825.322026014,27.8
0.2121069879,31140.2845586737,48536531.418823525,20.49
0.0036020935,86596.0329655267,70037466.59979957,29.34
1.1496217629,77939.7302111166,50647767.2926069,16.82
1.6389095149,72919.5728417672,55950844.069934845,16.05
0.0384197891,26259.441963135,15995549.529676365,24.2
0.0506471459,70588.8578810124,56274000.42205956,23.6
0.0305179233,36890.4689706229,14636131.020909058,24.7
0.04411182,35149.0024170929,42089969.43823303,23.9
0.2658,156817.1081677518,44890893.52971787,20.0
0.0479242116,57808.0561236127,70029297.34435482,23.72
0.2538370294,72148.485542341,42007431.53614176,20.1
0.063760979,13617.7940539459,36273026.65525696,23.1
0.0116025908,15598.5507390029,28994223.36010031,26.8
0.1133848361,97808.0588697812,66136048.56141532,21.85
0.0148099972,86982.5792220012,64300306.38046574,26.27
0.0116025908,47394.6530093392,15082253.411342338,26.8
0.0088014652,32911.0284015383,369525.13943801,27.4
0.0880146521,41183.2433298658,12644960.557533884,22.4
0.0242412481,45614.3868608112,4135801.069678649,25.2
0.1382149359,52770.5453550193,60348816.37917465,21.42
0.2914439045,115509.7402891636,74739278.21180353,19.8
0.0192555078,49264.1769550597,39057109.57204932,25.7
0.0146067964,64392.3863293068,19956487.638763685,26.3
0.2783267681,59216.9365903514,54580268.77641975,19.9
0.0334622374,72298.3713015834,73931579.83403085,24.5
0.0105816886,29235.2242484472,7289467.513957683,27.0
0.0334622374,26069.6456048806,38518906.55107577,24.5
0.046190746,33866.2623668311,38682155.04719583,23.8
0.0934447651,29037.8905727661,39594373.5372733,22.27
0.039314701,68149.1878022034,17004844.441243187,24.15
0.0114962176,18490.299999322,73802247.5835655,26.82
0.0305179233,62958.5191266833,2109302.829946382,24.7
0.0242412481,18993.8376198503,14954283.698276948,25.2
1.7004151927,87253.4070123995,11823176.44823626,15.97
0.1113153296,34579.6434341647,56980311.700759046,21.89
0.6645917971,66912.9359984334,64761387.63039223,18.01
0.1434019235,70388.0267677056,36128715.48422404,21.34
0.0146067964,16275.4664984071,4145904.461024839,26.3
0.0921626549,31856.8044608936,63538667.25705354,22.3
0.1838886721,71877.5739265086,20275129.949960083,20.8
0.0160160338,57602.7924369736,67821038.51536085,26.1
0.0201629919,46029.5852653526,18472687.28248635,25.6
0.4814541966,61948.3563987667,42886391.08368574,18.71
0.1058168859,107838.7539624968,61123614.04147333,22.0
0.0667659413,47919.014071592,35503233.355865315,23.0
0.1494703242,61059.3790563482,70821963.81399436,21.25
0.0732073989,56530.0146348184,41766055.04378145,22.8
0.04411182,49921.7816832264,52816595.08510671,23.9
0.3503926411,93886.2729531317,34354064.735044226,19.4
0.0056306039,37768.9544329712,882962.876303901,28.37
0.0253837029,41214.9204505058,36565203.622231446,25.1
0.0110803882,41844.7881072346,3799825.137521301,26.9
0.040978398,78076.5505977316,55708371.20470488,24.06
0.063760979,56801.4145929724,40586314.78176461,23.1
0.0667659413,27718.7596761349,42544118.63701924,23.0
0.0872077289,24210.9748275721,66862929.74171704,22.42
0.0722029558,43082.2442004062,48148203.18846714,22.83
0.6645917971,151720.765075687,72633432.76815028,18.01
0.0930154254,38644.2262316052,20015831.84221079,22.28
0.0105816886,41010.4483218011,55292011.92385936,27.0
0.2390864572,86292.2412540004,70772320.53874378,20.23
0.0366906138,35291.472678111,28194573.2729347,24.3
0.1214940408,24786.1077402351,27782472.654493622,21.7
1.8991312347,114495.9023540405,62391748.70787555,15.73
0.0483676488,40439.6086649447,70277399.5624731,23.7
0.0350392641,22809.2783429013,11552487.435072616,24.4
0.1332155667,34843.5340019473,40071925.00405404,21.5
0.0127219879,45107.7322419914,47158541.36672104,26.6
0.1272198785,64206.7809138832,44190212.4117352,21.6
0.0201629919,24416.9059226254,12168383.24216302,25.6
0.0732073989,48996.1784150222,8884926.403941764,22.8
0.2101623793,38973.4069655398,31244571.50493944,20.51
0.0766575574,64121.8506948918,2922534.608533551,22.7
0.046190746,55410.8935284112,18281162.91896292,23.8
0.3503926411,73607.6174789477,61098186.00888199,19.4
0.2526707542,53635.8827395062,72723117.87303847,20.11
0.0417402433,37140.5288553854,19332032.67929995,24.02
0.0350392641,25302.4927467395,3852759.670630386,24.4
0.3392774354,48366.047214751,36421013.640433006,19.47
0.0027832677,20936.456685502,18539614.21300929,29.9
0.0016770846,28325.0552016494,63438742.312601954,31.0
0.0802703167,28448.1466598719,40798502.336122,22.6
0.0213086029,60281.0067631806,60160470.07280149,25.48
0.1010543415,54719.7517492139,38142355.66735152,22.1
0.0557898221,47984.3875894442,17006158.10501902,23.39
0.1332155667,35871.8731628,29868770.96726225,21.5
0.1460679643,34026.6906091784,36291848.61046675,21.3
0.1108038821,69444.3685545788,24860777.993120763,21.9
0.1460679643,45423.6598810771,48200647.66887368,21.3
0.0183888672,49726.5347691972,60510339.86225574,25.8
